timestamp;inx;sampleNum;samplePeriodPress;breathRate;filterType;dataType;Samples
1579604986;742;1171;75;363;7;1;2732
1579604986;746;1171;75;363;7;1;2706
1579604986;750;1171;75;363;7;1;2677
1579604986;754;1171;75;363;7;1;2727
1579604986;758;1171;75;363;7;1;2744
1579604986;762;1171;75;363;7;1;2677
1579604986;766;1171;75;363;7;1;2636
1579604986;770;1171;75;363;7;1;2606
1579604986;774;1171;75;363;7;1;2697
1579604987;40;1172;75;363;7;1;2697
1579604987;44;1172;75;363;7;1;2719
1579604987;48;1172;75;363;7;1;2729
1579604987;52;1172;75;363;7;1;2790
1579604987;56;1172;75;363;7;1;2854
1579604987;60;1172;75;363;7;1;2820
1579604987;64;1172;75;363;7;1;2831
1579604987;68;1172;75;363;7;1;2845
1579604987;72;1172;75;363;7;1;2900
1579604987;76;1172;75;363;7;1;2870
1579604987;80;1172;75;363;7;1;2828
1579604987;84;1172;75;363;7;1;2798
1579604987;88;1172;75;363;7;1;2786
1579604988;597;1173;75;347;7;1;2782
1579604988;601;1173;75;347;7;1;2747
1579604988;605;1173;75;347;7;1;2691
1579604988;609;1173;75;347;7;1;2645
1579604988;613;1173;75;347;7;1;2631
1579604988;617;1173;75;347;7;1;2629
1579604988;621;1173;75;347;7;1;2588
1579604988;625;1173;75;347;7;1;2566
1579604988;629;1173;75;347;7;1;2588
1579604988;633;1173;75;347;7;1;2724
1579604988;637;1173;75;347;7;1;2716
1579604988;641;1173;75;347;7;1;2737
1579604988;645;1173;75;347;7;1;2742
1579604989;71;1174;75;380;7;1;2824
1579604989;75;1174;75;380;7;1;2868
1579604989;79;1174;75;380;7;1;2845
1579604989;83;1174;75;380;7;1;2874
1579604989;87;1174;75;380;7;1;2890
1579604989;91;1174;75;380;7;1;2899
1579604989;95;1174;75;380;7;1;2864
1579604989;99;1174;75;380;7;1;2812
1579604989;103;1174;75;380;7;1;2781
1579604989;107;1174;75;380;7;1;2768
1579604989;111;1174;75;380;7;1;2779
1579604989;115;1174;75;380;7;1;2742
1579604989;119;1174;75;380;7;1;2711
1579604990;597;1175;75;380;7;1;2672
1579604990;601;1175;75;380;7;1;2685
1579604990;605;1175;75;380;7;1;2652
1579604990;609;1175;75;380;7;1;2609
1579604990;613;1175;75;380;7;1;2568
1579604990;617;1175;75;380;7;1;2556
1579604990;621;1175;75;380;7;1;2657
1579604990;625;1175;75;380;7;1;2641
1579604990;629;1175;75;380;7;1;2703
1579604990;633;1175;75;380;7;1;2716
1579604990;637;1175;75;380;7;1;2807
1579604990;641;1175;75;380;7;1;2812
1579604990;645;1175;75;380;7;1;2793
1579604991;169;1176;75;347;7;1;2781
1579604991;173;1176;75;347;7;1;2816
1579604991;177;1176;75;347;7;1;2886
1579604991;181;1176;75;347;7;1;2848
1579604991;185;1176;75;347;7;1;2812
1579604991;189;1176;75;347;7;1;2781
1579604991;193;1176;75;347;7;1;2773
1579604991;197;1176;75;347;7;1;2761
1579604991;201;1176;75;347;7;1;2714
1579604991;205;1176;75;347;7;1;2663
1579604991;209;1176;75;347;7;1;2613
1579604991;213;1176;75;347;7;1;2643
1579604991;217;1176;75;347;7;1;2610
1579604992;597;1177;75;347;7;1;2585
1579604992;601;1177;75;347;7;1;2549
1579604992;605;1177;75;347;7;1;2562
1579604992;609;1177;75;347;7;1;2663
1579604992;613;1177;75;347;7;1;2645
1579604992;617;1177;75;347;7;1;2694
1579604992;621;1177;75;347;7;1;2693
1579604992;625;1177;75;347;7;1;2792
1579604992;629;1177;75;347;7;1;2810
1579604992;633;1177;75;347;7;1;2800
1579604992;637;1177;75;347;7;1;2830
1579604992;641;1177;75;347;7;1;2875
1579604992;645;1177;75;347;7;1;2910
1579604993;40;1178;75;363;7;1;2880
1579604993;44;1178;75;363;7;1;2842
1579604993;48;1178;75;363;7;1;2817
1579604993;52;1178;75;363;7;1;2807
1579604993;56;1178;75;363;7;1;2804
1579604993;60;1178;75;363;7;1;2776
1579604993;64;1178;75;363;7;1;2758
1579604993;68;1178;75;363;7;1;2730
1579604993;72;1178;75;363;7;1;2734
1579604993;76;1178;75;363;7;1;2699
1579604993;80;1178;75;363;7;1;2651
1579604993;84;1178;75;363;7;1;2615
1579604993;88;1178;75;363;7;1;2589
1579604994;704;1179;75;363;7;1;2612
1579604994;708;1179;75;363;7;1;2591
1579604994;712;1179;75;363;7;1;2644
1579604994;716;1179;75;363;7;1;2656
1579604994;720;1179;75;363;7;1;2774
1579604994;724;1179;75;363;7;1;2790
1579604994;728;1179;75;363;7;1;2768
1579604994;732;1179;75;363;7;1;2767
1579604994;736;1179;75;363;7;1;2823
1579604994;740;1179;75;363;7;1;2890
1579604994;744;1179;75;363;7;1;2861
1579604994;748;1179;75;363;7;1;2875
1579604994;752;1179;75;363;7;1;2871
1579604995;169;1180;75;320;7;1;2892
1579604995;173;1180;75;320;7;1;2873
1579604995;177;1180;75;320;7;1;2828
1579604995;181;1180;75;320;7;1;2794
1579604995;185;1180;75;320;7;1;2779
1579604995;189;1180;75;320;7;1;2817
1579604995;193;1180;75;320;7;1;2775
1579604995;197;1180;75;320;7;1;2756
1579604995;201;1180;75;320;7;1;2729
1579604995;205;1180;75;320;7;1;2755
1579604995;209;1180;75;320;7;1;2723
1579604995;213;1180;75;320;7;1;2676
1579604995;217;1180;75;320;7;1;2624
1579604996;597;1181;75;320;7;1;2586
1579604996;601;1181;75;320;7;1;2647
1579604996;605;1181;75;320;7;1;2612
1579604996;609;1181;75;320;7;1;2636
1579604996;613;1181;75;320;7;1;2636
1579604996;617;1181;75;320;7;1;2752
1579604996;621;1181;75;320;7;1;2784
1579604996;625;1181;75;320;7;1;2776
1579604996;629;1181;75;320;7;1;2762
1579604996;633;1181;75;320;7;1;2767
1579604996;637;1181;75;320;7;1;2870
1579604996;641;1181;75;320;7;1;2861
1579604996;645;1181;75;320;7;1;2853
1579604997;19;1182;75;320;7;1;2822
1579604997;23;1182;75;320;7;1;2824
1579604997;27;1182;75;320;7;1;2817
1579604997;31;1182;75;320;7;1;2789
1579604997;35;1182;75;320;7;1;2736
1579604997;39;1182;75;320;7;1;2691
1579604997;43;1182;75;320;7;1;2709
1579604997;47;1182;75;320;7;1;2695
1579604997;51;1182;75;320;7;1;2665
1579604997;55;1182;75;320;7;1;2633
1579604997;59;1182;75;320;7;1;2612
1579604997;63;1182;75;320;7;1;2670
1579604997;67;1182;75;320;7;1;2639
1579604998;576;1183;75;320;7;1;2636
1579604998;580;1183;75;320;7;1;2630
1579604998;584;1183;75;320;7;1;2742
1579604998;588;1183;75;320;7;1;2792
1579604998;592;1183;75;320;7;1;2768
1579604998;596;1183;75;320;7;1;2789
1579604998;600;1183;75;320;7;1;2795
1579604998;604;1183;75;320;7;1;2867
1579604998;608;1183;75;320;7;1;2850
1579604998;612;1183;75;320;7;1;2813
1579604998;616;1183;75;320;7;1;2776
1579604998;620;1183;75;320;7;1;2774
1579604998;624;1183;75;320;7;1;2788
1579604999;71;1184;75;380;7;1;2752
1579604999;75;1184;75;380;7;1;2726
1579604999;79;1184;75;380;7;1;2693
1579604999;83;1184;75;380;7;1;2707
1579604999;87;1184;75;380;7;1;2684
1579604999;91;1184;75;380;7;1;2646
1579604999;95;1184;75;380;7;1;2609
1579604999;99;1184;75;380;7;1;2595
1579604999;103;1184;75;380;7;1;2681
1579604999;107;1184;75;380;7;1;2640
1579604999;111;1184;75;380;7;1;2611
1579604999;115;1184;75;380;7;1;2580
1579604999;119;1184;75;380;7;1;2622
1579605000;597;1185;75;380;7;1;2661
1579605000;601;1185;75;380;7;1;2604
1579605000;605;1185;75;380;7;1;2586
1579605000;609;1185;75;380;7;1;2566
1579605000;613;1185;75;380;7;1;2636
1579605000;617;1185;75;380;7;1;2649
1579605000;621;1185;75;380;7;1;2603
1579605000;625;1185;75;380;7;1;2562
1579605000;629;1185;75;380;7;1;2555
1579605000;633;1185;75;380;7;1;2599
1579605000;637;1185;75;380;7;1;2542
1579605000;641;1185;75;380;7;1;2544
1579605000;645;1185;75;380;7;1;2549
1579605001;19;1186;75;380;7;1;2654
1579605001;23;1186;75;380;7;1;2746
1579605001;27;1186;75;380;7;1;2729
1579605001;31;1186;75;380;7;1;2758
1579605001;35;1186;75;380;7;1;2801
1579605001;39;1186;75;380;7;1;2869
1579605001;43;1186;75;380;7;1;2853
1579605001;47;1186;75;380;7;1;2842
1579605001;51;1186;75;380;7;1;2845
1579605001;55;1186;75;380;7;1;2891
1579605001;59;1186;75;380;7;1;2887
1579605001;63;1186;75;380;7;1;2847
1579605001;67;1186;75;380;7;1;2821
1579605002;726;1187;75;205;7;1;2809
1579605002;730;1187;75;205;7;1;2819
1579605002;734;1187;75;205;7;1;2789
1579605002;738;1187;75;205;7;1;2746
1579605002;742;1187;75;205;7;1;2705
1579605002;746;1187;75;205;7;1;2707
1579605002;750;1187;75;205;7;1;2725
1579605002;754;1187;75;205;7;1;2676
1579605002;758;1187;75;205;7;1;2654
1579605002;762;1187;75;205;7;1;2617
1579605002;766;1187;75;205;7;1;2649
1579605002;770;1187;75;205;7;1;2650
1579605002;774;1187;75;205;7;1;2584
1579605003;597;1188;75;205;7;1;2548
1579605003;601;1188;75;205;7;1;2527
1579605003;605;1188;75;205;7;1;2648
1579605003;609;1188;75;205;7;1;2678
1579605003;613;1188;75;205;7;1;2700
1579605003;617;1188;75;205;7;1;2715
1579605003;621;1188;75;205;7;1;2808
1579605003;625;1188;75;205;7;1;2856
1579605003;629;1188;75;205;7;1;2833
1579605003;633;1188;75;205;7;1;2840
1579605003;637;1188;75;205;7;1;2861
1579605003;641;1188;75;205;7;1;2914
1579605003;645;1188;75;205;7;1;2916
1579605004;276;1189;75;266;7;1;2886
1579605004;280;1189;75;266;7;1;2889
1579605004;284;1189;75;266;7;1;2898
1579605004;288;1189;75;266;7;1;2912
1579605004;292;1189;75;266;7;1;2885
1579605004;296;1189;75;266;7;1;2846
1579605004;300;1189;75;266;7;1;2818
1579605004;304;1189;75;266;7;1;2807
1579605004;308;1189;75;266;7;1;2816
1579605004;312;1189;75;266;7;1;2793
1579605004;316;1189;75;266;7;1;2772
1579605004;320;1189;75;266;7;1;2746
1579605004;324;1189;75;266;7;1;2757
1579605005;597;1190;75;266;7;1;2732
1579605005;601;1190;75;266;7;1;2694
1579605005;605;1190;75;266;7;1;2649
1579605005;609;1190;75;266;7;1;2610
1579605005;613;1190;75;266;7;1;2666
1579605005;617;1190;75;266;7;1;2628
1579605005;621;1190;75;266;7;1;2628
1579605005;625;1190;75;266;7;1;2607
1579605005;629;1190;75;266;7;1;2678
1579605005;633;1190;75;266;7;1;2763
1579605005;637;1190;75;266;7;1;2723
1579605005;641;1190;75;266;7;1;2725
1579605005;645;1190;75;266;7;1;2725
1579605006;726;1191;75;285;7;1;2841
1579605006;730;1191;75;285;7;1;2860
1579605006;734;1191;75;285;7;1;2846
1579605006;738;1191;75;285;7;1;2859
1579605006;742;1191;75;285;7;1;2878
1579605006;746;1191;75;285;7;1;2915
1579605006;750;1191;75;285;7;1;2882
1579605006;754;1191;75;285;7;1;2838
1579605006;758;1191;75;285;7;1;2810
1579605006;762;1191;75;285;7;1;2796
1579605006;766;1191;75;285;7;1;2793
1579605006;770;1191;75;285;7;1;2764
1579605006;774;1191;75;285;7;1;2725
1579605007;576;1192;75;285;7;1;2684
1579605007;580;1192;75;285;7;1;2730
1579605007;584;1192;75;285;7;1;2736
1579605007;588;1192;75;285;7;1;2671
1579605007;592;1192;75;285;7;1;2645
1579605007;596;1192;75;285;7;1;2657
1579605007;600;1192;75;285;7;1;2744
1579605007;604;1192;75;285;7;1;2683
1579605007;608;1192;75;285;7;1;2666
1579605007;612;1192;75;285;7;1;2647
1579605007;616;1192;75;285;7;1;2723
1579605007;620;1192;75;285;7;1;2709
1579605007;624;1192;75;285;7;1;2653
1579605008;597;1193;75;285;7;1;2634
1579605008;601;1193;75;285;7;1;2646
1579605008;605;1193;75;285;7;1;2733
1579605008;609;1193;75;285;7;1;2678
1579605008;613;1193;75;285;7;1;2659
1579605008;617;1193;75;285;7;1;2637
1579605008;621;1193;75;285;7;1;2703
1579605008;625;1193;75;285;7;1;2689
1579605008;629;1193;75;285;7;1;2629
1579605008;633;1193;75;285;7;1;2600
1579605008;637;1193;75;285;7;1;2587
1579605008;641;1193;75;285;7;1;2668
1579605008;645;1193;75;285;7;1;2607
1579605009;704;1194;75;285;7;1;2575
1579605009;708;1194;75;285;7;1;2559
1579605009;712;1194;75;285;7;1;2631
1579605009;716;1194;75;285;7;1;2700
1579605009;720;1194;75;285;7;1;2658
1579605009;724;1194;75;285;7;1;2674
1579605009;728;1194;75;285;7;1;2688
1579605009;732;1194;75;285;7;1;2820
1579605009;736;1194;75;285;7;1;2825
1579605009;740;1194;75;285;7;1;2817
1579605009;744;1194;75;285;7;1;2825
1579605009;748;1194;75;285;7;1;2863
1579605009;752;1194;75;285;7;1;2884
1579605010;576;1195;75;177;7;1;2840
1579605010;580;1195;75;177;7;1;2788
1579605010;584;1195;75;177;7;1;2761
1579605010;588;1195;75;177;7;1;2776
1579605010;592;1195;75;177;7;1;2761
1579605010;596;1195;75;177;7;1;2725
1579605010;600;1195;75;177;7;1;2689
1579605010;604;1195;75;177;7;1;2666
1579605010;608;1195;75;177;7;1;2706
1579605010;612;1195;75;177;7;1;2649
1579605010;616;1195;75;177;7;1;2588
1579605010;620;1195;75;177;7;1;2553
1579605010;624;1195;75;177;7;1;2554
1579605011;576;1196;75;177;7;1;2653
1579605011;580;1196;75;177;7;1;2627
1579605011;584;1196;75;177;7;1;2656
1579605011;588;1196;75;177;7;1;2659
1579605011;592;1196;75;177;7;1;2784
1579605011;596;1196;75;177;7;1;2784
1579605011;600;1196;75;177;7;1;2773
1579605011;604;1196;75;177;7;1;2772
1579605011;608;1196;75;177;7;1;2858
1579605011;612;1196;75;177;7;1;2884
1579605011;616;1196;75;177;7;1;2846
1579605011;620;1196;75;177;7;1;2825
1579605011;624;1196;75;177;7;1;2810
1579605012;597;1197;75;333;7;1;2828
1579605012;601;1197;75;333;7;1;2796
1579605012;605;1197;75;333;7;1;2737
1579605012;609;1197;75;333;7;1;2684
1579605012;613;1197;75;333;7;1;2639
1579605012;617;1197;75;333;7;1;2684
1579605012;621;1197;75;333;7;1;2619
1579605012;625;1197;75;333;7;1;2577
1579605012;629;1197;75;333;7;1;2533
1579605012;633;1197;75;333;7;1;2583
1579605012;637;1197;75;333;7;1;2633
1579605012;641;1197;75;333;7;1;2642
1579605012;645;1197;75;333;7;1;2661
1579605013;705;1198;75;333;7;1;2685
1579605013;709;1198;75;333;7;1;2830
1579605013;713;1198;75;333;7;1;2833
1579605013;717;1198;75;333;7;1;2855
1579605013;721;1198;75;333;7;1;2864
1579605013;725;1198;75;333;7;1;2912
1579605013;729;1198;75;333;7;1;2920
1579605013;733;1198;75;333;7;1;2886
1579605013;737;1198;75;333;7;1;2875
1579605013;741;1198;75;333;7;1;2871
1579605013;745;1198;75;333;7;1;2895
1579605013;749;1198;75;333;7;1;2884
1579605013;753;1198;75;333;7;1;2852
1579605014;126;1199;75;363;7;1;2836
1579605014;130;1199;75;363;7;1;2832
1579605014;134;1199;75;363;7;1;2831
1579605014;138;1199;75;363;7;1;2820
1579605014;142;1199;75;363;7;1;2781
1579605014;146;1199;75;363;7;1;2747
1579605014;150;1199;75;363;7;1;2736
1579605014;154;1199;75;363;7;1;2733
1579605014;158;1199;75;363;7;1;2693
1579605014;162;1199;75;363;7;1;2650
1579605014;166;1199;75;363;7;1;2612
1579605014;170;1199;75;363;7;1;2645
1579605014;174;1199;75;363;7;1;2619
1579605014;726;1200;75;363;7;1;2633
1579605014;730;1200;75;363;7;1;2630
1579605014;734;1200;75;363;7;1;2712
1579605014;738;1200;75;363;7;1;2803
1579605014;742;1200;75;363;7;1;2785
1579605014;746;1200;75;363;7;1;2810
1579605014;750;1200;75;363;7;1;2817
1579605014;754;1200;75;363;7;1;2899
1579605014;758;1200;75;363;7;1;2888
1579605014;762;1200;75;363;7;1;2868
1579605014;766;1200;75;363;7;1;2856
1579605014;770;1200;75;363;7;1;2866
1579605014;774;1200;75;363;7;1;2886
1579605016;784;1201;75;285;7;1;2857
1579605016;788;1201;75;285;7;1;2835
1579605016;792;1201;75;285;7;1;2819
1579605016;796;1201;75;285;7;1;2844
1579605016;800;1201;75;285;7;1;2831
1579605016;804;1201;75;285;7;1;2805
1579605016;808;1201;75;285;7;1;2773
1579605016;812;1201;75;285;7;1;2744
1579605016;816;1201;75;285;7;1;2785
1579605016;820;1201;75;285;7;1;2761
1579605016;824;1201;75;285;7;1;2726
1579605016;828;1201;75;285;7;1;2704
1579605016;832;1201;75;285;7;1;2648
1579605017;19;1202;75;0;7;1;2557
1579605017;23;1202;75;0;7;1;2623
1579605017;27;1202;75;0;7;1;2704
1579605017;31;1202;75;0;7;1;2685
1579605017;35;1202;75;0;7;1;2699
1579605017;39;1202;75;0;7;1;2682
1579605017;43;1202;75;0;7;1;2796
1579605017;47;1202;75;0;7;1;2787
1579605017;51;1202;75;0;7;1;2779
1579605017;55;1202;75;0;7;1;2766
1579605017;59;1202;75;0;7;1;2802
1579605017;63;1202;75;0;7;1;2879
1579605017;67;1202;75;0;7;1;2861
1579605018;597;1203;75;266;7;1;2855
1579605018;601;1203;75;266;7;1;2851
1579605018;605;1203;75;266;7;1;2889
1579605018;609;1203;75;266;7;1;2869
1579605018;613;1203;75;266;7;1;2830
1579605018;617;1203;75;266;7;1;2806
1579605018;621;1203;75;266;7;1;2796
1579605018;625;1203;75;266;7;1;2830
1579605018;629;1203;75;266;7;1;2806
1579605018;633;1203;75;266;7;1;2786
1579605018;637;1203;75;266;7;1;2769
1579605018;641;1203;75;266;7;1;2779
1579605018;645;1203;75;266;7;1;2789
1579605019;71;1204;75;266;7;1;2756
1579605019;75;1204;75;266;7;1;2724
1579605019;79;1204;75;266;7;1;2697
1579605019;83;1204;75;266;7;1;2712
1579605019;87;1204;75;266;7;1;2709
1579605019;91;1204;75;266;7;1;2668
1579605019;95;1204;75;266;7;1;2621
1579605019;99;1204;75;266;7;1;2595
1579605019;103;1204;75;266;7;1;2652
1579605019;107;1204;75;266;7;1;2629
1579605019;111;1204;75;266;7;1;2627
1579605019;115;1204;75;266;7;1;2644
1579605019;119;1204;75;266;7;1;2725
1579605020;597;1205;75;266;7;1;2798
1579605020;601;1205;75;266;7;1;2761
1579605020;605;1205;75;266;7;1;2779
1579605020;609;1205;75;266;7;1;2795
1579605020;613;1205;75;266;7;1;2865
1579605020;617;1205;75;266;7;1;2835
1579605020;621;1205;75;266;7;1;2832
1579605020;625;1205;75;266;7;1;2837
1579605020;629;1205;75;266;7;1;2891
1579605020;633;1205;75;266;7;1;2865
1579605020;637;1205;75;266;7;1;2826
1579605020;641;1205;75;266;7;1;2804
1579605020;645;1205;75;266;7;1;2802
1579605021;576;1206;75;258;7;1;2798
1579605021;580;1206;75;258;7;1;2763
1579605021;584;1206;75;258;7;1;2715
1579605021;588;1206;75;258;7;1;2683
1579605021;592;1206;75;258;7;1;2725
1579605021;596;1206;75;258;7;1;2697
1579605021;600;1206;75;258;7;1;2646
1579605021;604;1206;75;258;7;1;2609
1579605021;608;1206;75;258;7;1;2582
1579605021;612;1206;75;258;7;1;2665
1579605021;616;1206;75;258;7;1;2659
1579605021;620;1206;75;258;7;1;2654
1579605021;624;1206;75;258;7;1;2656
1579605022;726;1207;75;258;7;1;2715
1579605022;730;1207;75;258;7;1;2806
1579605022;734;1207;75;258;7;1;2785
1579605022;738;1207;75;258;7;1;2817
1579605022;742;1207;75;258;7;1;2823
1579605022;746;1207;75;258;7;1;2891
1579605022;750;1207;75;258;7;1;2887
1579605022;754;1207;75;258;7;1;2854
1579605022;758;1207;75;258;7;1;2842
1579605022;762;1207;75;258;7;1;2857
1579605022;766;1207;75;258;7;1;2885
1579605022;770;1207;75;258;7;1;2854
1579605022;774;1207;75;258;7;1;2828
1579605023;597;1208;75;307;7;1;2804
1579605023;601;1208;75;307;7;1;2800
1579605023;605;1208;75;307;7;1;2790
1579605023;609;1208;75;307;7;1;2753
1579605023;613;1208;75;307;7;1;2701
1579605023;617;1208;75;307;7;1;2660
1579605023;621;1208;75;307;7;1;2686
1579605023;625;1208;75;307;7;1;2657
1579605023;629;1208;75;307;7;1;2624
1579605023;633;1208;75;307;7;1;2583
1579605023;637;1208;75;307;7;1;2624
1579605023;641;1208;75;307;7;1;2716
1579605023;645;1208;75;307;7;1;2690
1579605024;276;1209;75;307;7;1;2716
1579605024;280;1209;75;307;7;1;2725
1579605024;284;1209;75;307;7;1;2837
1579605024;288;1209;75;307;7;1;2858
1579605024;292;1209;75;307;7;1;2852
1579605024;296;1209;75;307;7;1;2864
1579605024;300;1209;75;307;7;1;2885
1579605024;304;1209;75;307;7;1;2914
1579605024;308;1209;75;307;7;1;2889
1579605024;312;1209;75;307;7;1;2845
1579605024;316;1209;75;307;7;1;2822
1579605024;320;1209;75;307;7;1;2818
1579605024;324;1209;75;307;7;1;2813
1579605025;597;1210;75;333;7;1;2786
1579605025;601;1210;75;333;7;1;2755
1579605025;605;1210;75;333;7;1;2723
1579605025;609;1210;75;333;7;1;2738
1579605025;613;1210;75;333;7;1;2704
1579605025;617;1210;75;333;7;1;2647
1579605025;621;1210;75;333;7;1;2611
1579605025;625;1210;75;333;7;1;2632
1579605025;629;1210;75;333;7;1;2641
1579605025;633;1210;75;333;7;1;2612
1579605025;637;1210;75;333;7;1;2640
1579605025;641;1210;75;333;7;1;2650
1579605025;645;1210;75;333;7;1;2780
1579605026;705;1211;75;333;7;1;2785
1579605026;709;1211;75;333;7;1;2780
1579605026;713;1211;75;333;7;1;2769
1579605026;717;1211;75;333;7;1;2821
1579605026;721;1211;75;333;7;1;2885
1579605026;725;1211;75;333;7;1;2860
1579605026;729;1211;75;333;7;1;2888
1579605026;733;1211;75;333;7;1;2889
1579605026;737;1211;75;333;7;1;2914
1579605026;741;1211;75;333;7;1;2892
1579605026;745;1211;75;333;7;1;2848
1579605026;749;1211;75;333;7;1;2817
1579605026;753;1211;75;333;7;1;2804
1579605027;597;1212;75;320;7;1;2827
1579605027;601;1212;75;320;7;1;2797
1579605027;605;1212;75;320;7;1;2778
1579605027;609;1212;75;320;7;1;2736
1579605027;613;1212;75;320;7;1;2735
1579605027;617;1212;75;320;7;1;2723
1579605027;621;1212;75;320;7;1;2673
1579605027;625;1212;75;320;7;1;2628
1579605027;629;1212;75;320;7;1;2590
1579605027;633;1212;75;320;7;1;2649
1579605027;637;1212;75;320;7;1;2659
1579605027;641;1212;75;320;7;1;2654
1579605027;645;1212;75;320;7;1;2660
1579605028;190;1213;75;320;7;1;2690
1579605028;194;1213;75;320;7;1;2800
1579605028;198;1213;75;320;7;1;2777
1579605028;202;1213;75;320;7;1;2790
1579605028;206;1213;75;320;7;1;2787
1579605028;210;1213;75;320;7;1;2866
1579605028;214;1213;75;320;7;1;2895
1579605028;218;1213;75;320;7;1;2877
1579605028;222;1213;75;320;7;1;2883
1579605028;226;1213;75;320;7;1;2894
1579605028;230;1213;75;320;7;1;2908
1579605028;234;1213;75;320;7;1;2886
1579605028;238;1213;75;320;7;1;2841
1579605029;704;1214;75;296;7;1;2817
1579605029;708;1214;75;296;7;1;2814
1579605029;712;1214;75;296;7;1;2816
1579605029;716;1214;75;296;7;1;2784
1579605029;720;1214;75;296;7;1;2773
1579605029;724;1214;75;296;7;1;2744
1579605029;728;1214;75;296;7;1;2770
1579605029;732;1214;75;296;7;1;2748
1579605029;736;1214;75;296;7;1;2698
1579605029;740;1214;75;296;7;1;2640
1579605029;744;1214;75;296;7;1;2597
1579605029;748;1214;75;296;7;1;2645
1579605029;752;1214;75;296;7;1;2612
1579605029;576;1215;75;296;7;1;2642
1579605029;580;1215;75;296;7;1;2625
1579605029;584;1215;75;296;7;1;2720
1579605029;588;1215;75;296;7;1;2814
1579605029;592;1215;75;296;7;1;2777
1579605029;596;1215;75;296;7;1;2780
1579605029;600;1215;75;296;7;1;2793
1579605029;604;1215;75;296;7;1;2889
1579605029;608;1215;75;296;7;1;2894
1579605029;612;1215;75;296;7;1;2899
1579605029;616;1215;75;296;7;1;2903
1579605029;620;1215;75;296;7;1;2916
1579605029;624;1215;75;296;7;1;2918
1579605030;597;1216;75;296;7;1;2881
1579605030;601;1216;75;296;7;1;2844
1579605030;605;1216;75;296;7;1;2824
1579605030;609;1216;75;296;7;1;2821
1579605030;613;1216;75;296;7;1;2813
1579605030;617;1216;75;296;7;1;2793
1579605030;621;1216;75;296;7;1;2766
1579605030;625;1216;75;296;7;1;2743
1579605030;629;1216;75;296;7;1;2748
1579605030;633;1216;75;296;7;1;2719
1579605030;637;1216;75;296;7;1;2664
1579605030;641;1216;75;296;7;1;2617
1579605030;645;1216;75;296;7;1;2588
1579605031;597;1217;75;296;7;1;2650
1579605031;601;1217;75;296;7;1;2633
1579605031;605;1217;75;296;7;1;2694
1579605031;609;1217;75;296;7;1;2681
1579605031;613;1217;75;296;7;1;2781
1579605031;617;1217;75;296;7;1;2796
1579605031;621;1217;75;296;7;1;2762
1579605031;625;1217;75;296;7;1;2760
1579605031;629;1217;75;296;7;1;2792
1579605031;633;1217;75;296;7;1;2887
1579605031;637;1217;75;296;7;1;2884
1579605031;641;1217;75;296;7;1;2889
1579605031;645;1217;75;296;7;1;2887
1579605032;705;1218;75;307;7;1;2888
1579605032;709;1218;75;307;7;1;2871
1579605032;713;1218;75;307;7;1;2837
1579605032;717;1218;75;307;7;1;2789
1579605032;721;1218;75;307;7;1;2755
1579605032;725;1218;75;307;7;1;2748
1579605032;729;1218;75;307;7;1;2741
1579605032;733;1218;75;307;7;1;2713
1579605032;737;1218;75;307;7;1;2682
1579605032;741;1218;75;307;7;1;2661
1579605032;745;1218;75;307;7;1;2711
1579605032;749;1218;75;307;7;1;2684
1579605032;753;1218;75;307;7;1;2685
1579605033;19;1219;75;307;7;1;2688
1579605033;23;1219;75;307;7;1;2754
1579605033;27;1219;75;307;7;1;2842
1579605033;31;1219;75;307;7;1;2811
1579605033;35;1219;75;307;7;1;2849
1579605033;39;1219;75;307;7;1;2863
1579605033;43;1219;75;307;7;1;2914
1579605033;47;1219;75;307;7;1;2894
1579605033;51;1219;75;307;7;1;2837
1579605033;55;1219;75;307;7;1;2805
1579605033;59;1219;75;307;7;1;2783
1579605033;63;1219;75;307;7;1;2803
1579605033;67;1219;75;307;7;1;2765
1579605034;726;1220;75;421;7;1;2741
1579605034;730;1220;75;421;7;1;2709
1579605034;734;1220;75;421;7;1;2734
1579605034;738;1220;75;421;7;1;2714
1579605034;742;1220;75;421;7;1;2670
1579605034;746;1220;75;421;7;1;2622
1579605034;750;1220;75;421;7;1;2583
1579605034;754;1220;75;421;7;1;2630
1579605034;758;1220;75;421;7;1;2620
1579605034;762;1220;75;421;7;1;2657
1579605034;766;1220;75;421;7;1;2654
1579605034;770;1220;75;421;7;1;2730
1579605034;774;1220;75;421;7;1;2778
1579605035;40;1221;75;421;7;1;2739
1579605035;44;1221;75;421;7;1;2748
1579605035;48;1221;75;421;7;1;2758
1579605035;52;1221;75;421;7;1;2856
1579605035;56;1221;75;421;7;1;2873
1579605035;60;1221;75;421;7;1;2861
1579605035;64;1221;75;421;7;1;2838
1579605035;68;1221;75;421;7;1;2833
1579605035;72;1221;75;421;7;1;2827
1579605035;76;1221;75;421;7;1;2797
1579605035;80;1221;75;421;7;1;2745
1579605035;84;1221;75;421;7;1;2699
1579605035;88;1221;75;421;7;1;2686
1579605036;726;1222;75;333;7;1;2700
1579605036;730;1222;75;333;7;1;2652
1579605036;734;1222;75;333;7;1;2620
1579605036;738;1222;75;333;7;1;2586
1579605036;742;1222;75;333;7;1;2637
